game_id,white_player,black_player,white_elo,black_elo,game_started_at,game_ended_at,moves,winner,status,eco,name_of_opening,game_duration,num_of_moves
iGMtHAbr,dimke1997,Firehand,2384,2318,2017-10-17 18:32:31.483000+00:00,2017-10-17 18:38:13.830000+00:00,d4 Nf6 Nf3 g6 c4 Bg7 g3 O-O Bg2 d6 O-O c6 Nc3 Bf5 Ng5 h6 e4 Bg4 f3 Bd7 Nh3 e5 d5 a5 Nf2 Na6 Nd3 Nh5 g4 Nf6 Be3 Nb4 Nf2 cxd5 cxd5 Rc8 Qd2 Kh7 Rfc1 Ng8 a3 Na6 Nd3 f5 h3 b5 Ne2 a4 Rxc8 Bxc8 Rc1 Bd7 Nb4 Nxb4 Qxb4 fxe4 fxe4 Qf6 Rc7 Bc8 Qc3 Ne7 Qd2 g5 Ng3 Ng6 Nf5 Nf4 Rxg7+ Qxg7 Nxg7 Kxg7 Bf1 Bd7 Kh2 Rc8 Bxf4 exf4 Bd3 Kf6 Qb4 Ke5 Bxb5 Rc2+ Kg1 Bxb5 Qxb5 Kxe4 Qxa4+,white,outoftime,E62,"King's Indian Defense: Fianchetto Variation, Larsen Defense",0 days 00:05:42.347000,44
pbiEpNZM,dimke1997,Horobetz,2390,2539,2017-10-17 11:36:02.336000+00:00,2017-10-17 11:41:18.708000+00:00,d4 f6 e4 g6 c4 Nh6 Nc3 Nf7 f4 Bg7 g4 O-O h4 d6 h5 e5 f5 exd4 Qxd4 g5 h6 Nxh6 Be2 Nc6 Qd3 Ne5 Qd1 Bd7 Be3 Nhf7 Qd2 h6 O-O-O c6 Nf3 Nxg4 Bd4 Nge5 Bxe5 fxe5 Rdg1 Qa5 Ne1 Bf6 Bh5 Kg7 Nf3 Qd8 Ne2 Qe7 Ng3 Be8 Bg6 Kg8 Nh5 Bg7 Bxf7+ Qxf7 Nxg5 hxg5 Qxg5 Qxc4+ Kb1 Qxe4+ Ka1 Rf7 f6 Qf3 Nxg7 Rxf6 Nxe8+ Kf7 Rh7+ Ke6 Qg8+ Rf7 Qxf7+ Qxf7 Rxf7 Kxf7 Nxd6+ Ke6 Ne4 Rf8 Nc3 Rf6 Re1 Rf5 a3 Rf4 Kb1 Kf5 Kc2 e4 Nd1 Rh4 Ne3+ Ke5 Rf1 Rh2+ Kc3 Rh3 Rf5+ Ke6 Kd4 Rxe3,black,outoftime,B00,Hippopotamus Defense,0 days 00:05:16.372000,53
AsC4LhLJ,Horobetz,dimke1997,2544,2386,2017-10-17 11:29:55.953000+00:00,2017-10-17 11:36:00.737000+00:00,e4 c5 Nc3 Nc6 f4 g6 Nf3 Bg7 Bc4 e6 f5 Nge7 fxe6 dxe6 d3 O-O O-O Na5 Bb3 b6 Qe1 Nec6 Bg5 Qc7 Qh4 Bb7 Kh1 Nxb3 axb3 f6 Bh6 a6 Qh3 Rae8 Na4 e5 Bxg7 Kxg7 Nc3 Nd4 Rf2 Rd8 Raf1 Qd7 Qxd7+ Rxd7 Nxe5 Re7 Nc4 b5 Nd6 Bc6 Nd5 Re6 Nc8 Rxc8 Nxf6 h5 Kg1 Re5 h4 Ne6 g4 c4 bxc4 bxc4 gxh5 gxh5 Rg2+ Kh8 Kh2 cxd3 cxd3 Bb5 Rf5 Rxf5 exf5 Nf4 Rg5 Rf8 Nxh5 Nxh5 Rxh5+ Kg7 d4 Kf6 Kg3 Rd8 Rg5 Rxd4 Rg8 Kxf5 Rf8+ Kg6 Rf2 Kh5 Rf5+ Kg6 Rf2 Bd7 Re2 Rd3+ Kf4 Bb5 Rc2 Kh5 Rg2 Kxh4 Rh2+ Rh3 Rxh3+ Kxh3 Ke3 Kg3 Kd2 Kf4 Kc3 Ke3 Kb3 Kd3 Ka3 Kc2 Ka2 a5 Ka1 Kb3 Kb1 Ka4 Ka1 Bc4 Kb1 Bd3+ Ka1 Bc4 Kb1 Bd3+ Ka1 Bc4,draw,draw,B23,"Sicilian Defense: Grand Prix Attack, Schofman Variation",0 days 00:06:04.784000,69
hSSCcU5L,dimke1997,Recobachess,2376,2360,2017-10-17 11:24:08.352000+00:00,2017-10-17 11:28:59.833000+00:00,d4 d6 Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O c4 Nbd7 Nc3 e5 e4 Re8 h3 h6 Be3 a6 Re1 Kh7 Qc2 Bf8 Rad1 c6 c5 exd4 Nxd4 Nxc5 f4 Qc7 Bf2 Bg7 Nf3 Ne6 f5 Nf8 h4 Ng4 Bd4 Nd7 fxg6+ fxg6 h5 Nde5 hxg6+ Kxg6 Nh4+ Kh7 Nf5 Bh8 Rf1 Be6 Bh3 Rg8 Rf4 h5 Rdf1 Bf6 Bxg4 Rxg4 Rxg4 Nxg4 Bxf6 Nxf6 Qd2 Ng4 Qg5 Qf7 Ne7,white,outoftime,E68,"King's Indian Defense: Fianchetto Variation, Classical Variation",0 days 00:04:51.481000,35
5MWrBVOs,TheUnknownOnex,dimke1997,2307,2367,2017-10-17 11:20:02.728000+00:00,2017-10-17 11:23:53.663000+00:00,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Bg5 c5 d5 e6 Qd2 exd5 exd5 Qb6 Nf3 Bf5 Nh4 Ne4 Nxe4 Bxe4 f3 h6 Bxh6 Bxh6 Qxh6 Qxb2 Rc1 Bc2 g3 Ba4 Qd2 Qxd2+ Kxd2 Nd7 f4 Rfe8 Bd3 Kg7 Rb1 b5 cxb5 Nb6 Nf3 Nxd5 Rhc1 Re3 Ng5 Rae8 a3 f6 Rc4 fxg5 Rxa4 gxf4 Rxa7+ Kh6 b6 Rf3 b7 Rf2+ Kd1 Nc3+ Kc1 Re1#,black,mate,E75,"King's Indian Defense: Averbakh Variation, Main Line",0 days 00:03:50.935000,34
HMjDKOTd,dimke1997,TheUnknownOnex,2358,2316,2017-10-17 11:13:54.019000+00:00,2017-10-17 11:19:58.599000+00:00,d4 Nf6 Nf3 g6 c4 Bg7 g3 d5 cxd5 Nxd5 Bg2 O-O O-O Nb6 Nc3 Nc6 e3 Re8 a3 Rb8 Ne1 e5 d5 Na5 e4 c6 Nd3 cxd5 exd5 e4 Nb4 Nac4 Bf4 Ra8 Nxe4 a5 Nd3 Nxd5 Bc1 Bf5 Nec5 b6 Nb7 Qd7 Nf4 Nxf4 Bxf4 Qxd1 Raxd1 Nxb2 Rd6 Nc4 Rc6 Rac8 Bc7 Nd2 Rd1 Be4 Bxe4 Nxe4 f3 Nc3 Rd7 Re2 Nd6 Rf8 Bxb6 Nd5 Bc5 Rb8 Nb7 Ne3 Rcc7 Nf5 Rxf7 Bh6 Rxh7 Rbe8 h4 Re1+ Kg2 R8e2+ Kh3 Rh1+ Kg4 Ne3+ Bxe3 Bxe3 Rhe7 Kf8 Nd6 Bf4 Rf7+,white,outoftime,D76,Neo-Grünfeld Defense: Delayed Exchange Variation,0 days 00:06:04.580000,46
j3Op6zv8,TheUnknownOnex,dimke1997,2326,2348,2017-10-17 11:11:36.023000+00:00,2017-10-17 11:13:49.377000+00:00,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Bg5 c5 d5 e6 Qd2 exd5 exd5 Qb6 Nf3 Bf5 Nh4 Ne4 Nxe4 Bxe4 f3 h6 Be3 Qxb2 Rc1 Qf6 fxe4 Qxh4+ Bf2 Qe7 O-O Nd7 Be3 Kh7 e5 Nxe5 Rf4 f5 Rcf1 Rae8 Bf2 g5,black,resign,E75,"King's Indian Defense: Averbakh Variation, Main Line",0 days 00:02:13.354000,23
EvuBfctv,fbcaissafb1907,dimke1997,2342,2338,2017-10-17 11:07:23.414000+00:00,2017-10-17 11:10:49.301000+00:00,Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O d3 d6 Nbd2 c5 e4 Nc6 c3 Bg4 Qc2 b5 h3 Bxf3 Nxf3 Nd7 a4 b4 Re1 Rb8 Nd2 bxc3 bxc3 Qa5 Ra3 Qa6 Nc4 Nde5 Nxe5 Nxe5 c4 Nc6 Be3 Nd4 Bxd4 Bxd4 Rb1 Rb4 Rxb4 cxb4 Ra2 Qb6 Qb3 a5 Kf1 Kg7 Ke2 f5 f3 fxe4 dxe4 e5 Rd2 Qc5 Kd1 Rc8 Bf1 Bc3 Rd3 Qf2 Rxc3 Qxf1+ Kc2 Qe2+ Kb1 bxc3 Qb7+ Kh6 g4 Qb2+,black,resign,A05,King's Indian Attack: Symmetrical Defense,0 days 00:03:25.887000,38
Z7xjVZRj,dimke1997,fbcaissafb1907,2349,2330,2017-10-17 11:01:10.871000+00:00,2017-10-17 11:07:19.638000+00:00,d4 Nf6 Nf3 e6 c4 c5 d5 exd5 cxd5 d6 Nc3 g6 Bf4 Bg7 Qa4+ Bd7 Qb3 Qc7 e4 O-O Bd3 Bg4 Nd2 a6 a4 b6 O-O Bc8 Nc4 Rd8 Rfe1 Nbd7 Nxd6 Nh5 Nxc8 Nxf4 Ne7+ Kf8 Bf1 Kxe7 d6+ Qxd6 g3 Bxc3 Qxc3 Ne6 e5 Qd4 Qf3 Rac8 Rad1 Qxb2 Bxa6 Rc7 Rxd7+ Rcxd7 Qf6+ Kf8 Qh8+ Ke7 Qf6+ Ke8 Bb5 Qd2 Re3 Qd1+ Kg2 Qd5+ Kg1 c4 Qh8+ Nf8 e6 fxe6 Qg7 Qxb5 Qg8 Qd5 h4 Qf5 h5 Qf7 Qh8 Rd3 Re4 c3 Qe5 c2 Qb5+ R3d7 Rc4 Qf5 Kg2 Qxb5 axb5 Rd2 Kf3 e5 Kg2 Ne6 h6 g5 g4 Nd4 Rc7 Rd1 Rxh7 c1=Q Rh8+ Kd7 Rxd8+ Kxd8 h7 Rg1+ Kh3 Rh1+ Kg2 Qg1#,black,mate,A61,Benoni Defense,0 days 00:06:08.767000,59
QPCeKyP2,dimke1997,khosromorphy,2337,2386,2017-10-17 07:14:32.811000+00:00,2017-10-17 07:18:25.445000+00:00,d4 e6 c4 Nf6 Nf3 d5 Nc3 Be7 Bg5 Nbd7 e3 a6 Rc1 b6 Qc2 Bb7 cxd5 exd5 Bd3 O-O O-O h6 Bh4 Rc8 Rfd1 c5 Bf5 c4 Ne5 b5 Bxf6 Nxf6 Bxc8 Qxc8 Ne2 Nd7 b3 Nxe5 dxe5 Ba3 Rb1 b4 Nf4 Rd8 Rd4 c3 h3 a5 Re1 Bc6 e6 fxe6 Nh5 e5 Rg4 e4 Rxg7+ Kh8 Qd1 Qf5 Qd4 Qf8 Rf7+ Kg8 Rxf8+ Kxf8 Qg7+ Ke8 Nf6#,white,mate,D37,Queen's Gambit Declined: Three Knights Variation,0 days 00:03:52.634000,34
f2g2tVcu,Tahaned2015,dimke1997,2306,2327,2017-10-16 20:02:05.420000+00:00,2017-10-16 20:06:09.443000+00:00,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 d6 e4 O-O Be2 e5 Be3 Ng4 Bg5 f6 Bh4 Nc6 O-O Kh8 dxe5 Ngxe5 Nxe5 dxe5 Qxd8 Nxd8 Nd5 c6 Nc7 Rb8 Rad1 Ne6 Nxe6 Bxe6 Rd6 Rfe8 Rfd1 Kg8 c5 Kf7 b4 a5 a3 axb4 axb4 Ra8 h3 Bf8 Rxe6 Kxe6 Bc4+ Ke7 Rd6 Bg7 Re6+ Kf8,black,resign,E92,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System",0 days 00:04:04.023000,28
2xKiyxuL,dimke1997,Tahaned2015,2316,2316,2017-10-16 19:56:28.133000+00:00,2017-10-16 20:01:59.334000+00:00,d4 Nf6 c4 e6 Nf3 c5 d5 exd5 cxd5 d6 Nc3 g6 Bf4 a6 Nd2 b5 a4 b4 Nce4 Be7 Nxf6+ Bxf6 Nc4 Be7 a5 O-O e3 Ra7 h4 h5 Be2 Bf5 g4 Be4 f3 Bxh4+ Kf1 f5 fxe4 fxg4 Kg2 g5 Rxh4 gxf4 Rxh5 f3+ Kh2 fxe2 Qxe2 Rg7 Rg1 Qe8 Rh4 Qxe4 Rhxg4 Qh7+ Kg3 Rf7 Nxd6 Rxg4+ Qxg4+ Rg7 Kf4 Rxg4+ Rxg4+ Kf8 Nf5 Nd7 e4 Qh2+ Rg3 Nf6 Ke5 Nh5 d6 Nxg3 d7 Nxf5+ Kxf5 Qh3+ Ke5 Qxd7 Kf4 Ke7 Ke3 Ke6 Kf4 Qd6+ Ke3 Qd4+ Kf3 c4 Kf4 c3 Kf3,white,outoftime,A61,Benoni Defense,0 days 00:05:31.201000,47
r4gUtDvY,Tahaned2015,dimke1997,2327,2305,2017-10-16 19:50:53.201000+00:00,2017-10-16 19:56:14.330000+00:00,d4 Nf6 c4 e6 Nf3 Bb4+ Nbd2 O-O e3 a5 Bd3 d6 O-O Nbd7 Qc2 Bxd2 Bxd2 e5 Bc3 Re8 dxe5 Nxe5 Nxe5 dxe5 Rad1 Qe7 Be2 Bg4 f3 Bd7 Kh1 Bc6 e4 Nd7 a3 a4 Bb4 Nc5 Qc3 b6 Qe3 Rab8 Rd2 Red8 Rfd1 Rxd2 Rxd2 h6 h3 Qg5 Bxc5 bxc5 Qxg5 hxg5 Kg1 Kf8 Kf2 Ke7 Bd1 Bd7 Rd5 Rxb2+ Kg3 Be6 Rxe5 Kd6 Rxg5 g6 Bxa4 Ra2 e5+ Ke7 Bc6 Rxa3 Bd5 c6 Bxe6 Kxe6 Rg4 Kxe5,black,outoftime,E11,Bogo-Indian Defense: Grünfeld Variation,0 days 00:05:21.129000,40
qzGkSTh8,Kutyuli,dimke1997,2355,2315,2017-10-12 21:33:57.367000+00:00,2017-10-12 21:38:46.418000+00:00,d4 Nf6 Bf4 d6 e3 g6 Nf3 Bg7 h3 O-O Be2 b6 O-O Bb7 a4 a6 c3 Nbd7 Nbd2 Ne4 Nxe4 Bxe4 Nd2 Bb7 Bf3 Qc8 Bxb7 Qxb7 Bh2 c5 Re1 b5 Qb3 Rfb8 Nf3 c4 Qc2 b4 e4 a5 e5 Qd5 exd6 exd6 Nd2 bxc3 bxc3 Rb7 Ne4 Bf8 Rab1 Rab8 Rxb7 Rxb7 Bg3 h6 h4 f5 Nd2 Nf6 Bf4 Nh5 Bh2 Re7 Rxe7 Bxe7 Qa2 Qe6 Qxc4 d5 Qf1 Bxh4 Nf3 Bf6 Be5 Be7 Qb5 Nf6 Qxa5 Ne4 Qb5 Nxc3 Qe8+ Kh7 Qh8#,white,mate,A45,Indian Defense,0 days 00:04:49.051000,42
xeHkJp0w,dimke1997,sisyphos33,2323,2387,2017-10-12 11:28:35.387000+00:00,2017-10-12 11:29:30.300000+00:00,d4 d5 c4 c6 Nc3 Nf6 e3 Bf5 cxd5 cxd5 Qb3 Nc6 Qxb7 Bd7 Qb3 e5 dxe5 Nxe5 Be2 Bd6 Nf3 O-O O-O Rb8 Qd1 Qe7 b3 Nxf3+ Bxf3 Qe5,black,resign,D10,Slav Defense,0 days 00:00:54.913000,15
WOnwDhzF,ana_baba_yala,dimke1997,2339,2333,2017-10-11 17:19:49.766000+00:00,2017-10-11 17:22:32.805000+00:00,g4 d5 Bg2 c6 g5 e5 d4 Nd7 h4 exd4 Qxd4 Qb6 Qxb6 Nxb6 b3 Bf5 c3 h6 Nf3 Be4 Nbd2 Bf5 Nd4 Bd7 e4 dxe4 Nxe4 O-O-O Bf4 Nd5 Bg3 hxg5 hxg5 Rxh1+ Bxh1 f5 gxf6 Ngxf6 Nxf6 gxf6 Bxd5 cxd5 O-O-O Bh6+ Kc2 f5 Rh1 Rh8 Be5 Rh7 Bf4,white,resign,A00,Grob Opening: Spike Attack,0 days 00:02:43.039000,25
SVOT8odn,Bengalas88,dimke1997,2343,2344,2017-10-08 15:09:39.970000+00:00,2017-10-08 15:15:47.301000+00:00,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 O-O Nf3 c5 dxc5 Na6 g3 Nxc5 Bg2 Nfe4 O-O Bxc3 bxc3 d5 cxd5 exd5 Nd4 Be6 Rb1 Qe7 Ba3 Rfc8 Nb3 Qf6 Nxc5 Nxc5 Rfd1 Ne4 Bxe4 Rxc3 Bxh7+ Kh8 Bb2 Rxc2 Bxf6 Rcc8 Bxg7+ Kxh7 Bd4 b6 f3 Rc4 Rb2 Rac8 Kf2 Kg6 g4 Rc2 Rd2 Rxb2 Rxb2 Rc4 e3 f5 Kg3 fxg4 fxg4 Rc1 h3 Bd7 Rf2 Rc6 h4 Re6 h5+ Kh6 Rf7 Bc8 Kh4 Re4 Rf6+ Kh7 Rf4 Be6 Rxe4 dxe4 a3 Bc4 g5 Be2 g6+ Kg8 Kg5 Bb5 h6 Kf8 h7 Be8 h8=Q+ Ke7 Qf6+ Kd7 Qe5 Kd8 Kf6 Bd7 Qe7+ Kc8 Ke5 Kc7 Qd6+ Kd8 g7 Ke8 Kf6 Kd8 Qe7+ Kc7 g8=Q Kc6 Qc4+ Kb7 Qxd7+ Ka8 Qcc8#,white,mate,E32,Nimzo-Indian Defense: Classical Variation,0 days 00:06:07.331000,60
J0mLotys,FischersFrisoer,dimke1997,2350,2355,2017-10-07 21:33:44.270000+00:00,2017-10-07 21:35:11.965000+00:00,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Be3 c5 d5 e6 Qd2 exd5 cxd5 a6 a4 Nbd7 Nh3 Re8 Be2 Ne5 Nf2 h5 O-O Nh7 Rab1 f5 b4 b6 bxc5 bxc5 Rb3 Nf6 Rfb1 fxe4 Nfxe4 Bf5 Nxf6+ Qxf6 R1b2 Nxf3+ Bxf3 Rxe3 Qxe3,white,resign,E81,"King's Indian Defense: Sämisch Variation, Sämisch Gambit",0 days 00:01:27.695000,23
Ow4sCYQG,dimke1997,damianovitch,2356,2314,2017-10-07 12:02:16.411000+00:00,2017-10-07 12:08:12.281000+00:00,d4 Nf6 Nf3 g6 c4 Bg7 g3 d6 Bg2 O-O O-O Nc6 Nc3 e5 dxe5 Nxe5 Nxe5 dxe5 Bg5 h6 Qxd8 Rxd8 Bxf6 Bxf6 Nd5 Bg5 Nxc7 Rb8 Nd5 Be6 Rfd1 Rbc8 h4 Bxd5 Rxd5 Rxd5 Bxd5 Be7 e3 b6 Rd1 Rd8 b3 Kf8 Kg2 f5 h5 g5 g4 f4 Kf3 Kg7 Ke4 Kf6 a3 a5 b4 axb4 axb4 Bxb4 Ra1 Bc5 Ra7 Be7 Rb7 Rd6 Rb8 Rd8 Rxb6+ Rd6 Rb7 Ra6 Rb8 Ra2 Rh8 Kg7 Rg8+ Kh7 Rb8 Kg7 Rb7 Kf6 Rb6+ Kg7 Rg6+ Kh7 Kxe5 Rxf2 Bg8+ Kh8 exf4 gxf4 Ke6 Bg5 Kf7 Re2 c5 f3 c6 f2 Kf8 f1=Q+ Bf7 Be7+ Ke8 Bc5+ Be6 Qf8+ Kd7 Qe7+ Kc8 Rxe6 Rxe6 Qxe6+ Kb7 Qe7+ c7 Bd6 Ka8 Qxc7 g5 Bf4 g6 Kg7,draw,stalemate,E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System",0 days 00:05:55.870000,62
s23cAUMx,Mirac_K,dimke1997,2398,2365,2017-10-06 22:41:22.222000+00:00,2017-10-06 22:43:45.812000+00:00,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 d4 cxd4 Qxd4 Nc6 Qd3 g6 c4 Bg7 Nc3 Nf6 O-O O-O a3 Qd8 b4 Nd7 Bb2 a5 b5 Nce5 Qe2 Nc5 Rad1 a4 Nxe5 Bxe5 f4 Bg7 e5 Qa5 Nd5 dxe5 Bc3 Qa7 b6 Qb8 Nc7 e4 Bxg7 Kxg7 Nxa8 Qxa8 Rd5 f5 Rxc5,white,resign,B52,"Sicilian Defense: Moscow Variation, Main Line",0 days 00:02:23.590000,26
pXaoAO52,dimke1997,Mirac_K,2352,2445,2017-10-06 22:37:20.759000+00:00,2017-10-06 22:41:18.146000+00:00,d4 e6 c4 Nf6 Nc3 Bb4 e3 c5 Ne2 Nc6 a3 Bxc3+ Nxc3 d5 dxc5 O-O cxd5 exd5 Bd3 Bg4 Ne2 Qe7 O-O a5 b3 Ne4 Bb2 Nxc5 Rc1 Rac8 Re1 Ne5 Bb1 Rfd8 h3 Bxh3 gxh3 Nf3+ Kh1 Qh4 Ng1 Ne4 Qxf3 Rxc1 Rxc1 g6 Bxe4 dxe4 Qf6,white,resign,E42,"Nimzo-Indian Defense: Hübner Variation, Rubinstein Variation",0 days 00:03:57.387000,24
XUMVogTs,dimke1997,muemmelmann,2359,2486,2017-10-06 14:48:13.630000+00:00,2017-10-06 14:51:30.267000+00:00,d4 Nf6 Nf3 g6 c4 Bg7 g3 O-O Bg2 c5 O-O cxd4 Nxd4 Nc6 Nc3 Nxd4 Qxd4 d6 Qd3 a6 Bf4 Bf5 e4 Be6 Rfd1 Rc8 b3 Qa5 Rac1 b5 cxb5 axb5 Qxb5 Qa3 Qa4 Qb2 Bd2 Ra8 Qb5 Rfb8 Qe2 Ra7 Nb5 Rxa2 Nc7 Bxb3,black,outoftime,E60,"King's Indian Defense: Normal Variation, King's Knight Variation",0 days 00:03:16.637000,23
s3R2pgnh,dimke1997,Unikum,2372,2307,2017-10-04 07:32:49.680000+00:00,2017-10-04 07:36:52.775000+00:00,d4 d5 c4 Nc6 Nf3 Bg4 Nc3 e6 Bf4 Bb4 e3 Nf6 Be2 O-O O-O dxc4 Bxc4 Nd5 h3 Bh5 Ne4 Nxf4 exf4 Bxf3 Qxf3 Nxd4 Qd3 Nc6 Qb3 Rb8 Rfd1 Qe7 a3 Bd6 Qf3 a6 Rd2 Bc5 Rad1 Rfd8 b4 Bb6 Ng5 h6 Nxf7 Kxf7 f5 Kg8 Bxe6+ Kh8 Rd7 Rxd7 Rxd7 Qf6 Rf7 Qa1+ Kh2 Ne5 Qh5 Nxf7 Bxf7 Bxf2,black,resign,D07,"Queen's Gambit Declined: Chigorin Defense, Main Line",0 days 00:04:03.095000,31
XTu6pk9I,Unikum,dimke1997,2305,2374,2017-10-04 07:30:00.646000+00:00,2017-10-04 07:32:45.086000+00:00,Nf3 Nf6 g3 g6 b3 Bg7 Bb2 O-O Bg2 d6 d4 Nbd7 O-O Re8 c4 c6 Nbd2 e5 dxe5 dxe5 Ng5 Nc5 Nge4 Nfxe4 Nxe4 Nxe4 Bxe4 Be6 Qxd8 Raxd8 Rad1 f6 Kg2 Bf8 Bc2 a5 Rxd8 Rxd8 Rd1 Rxd1 Bxd1 a4 Bc2 Kf7 Bc3 axb3 axb3 b5 cxb5 cxb5 e3 Bd5+ f3 Ke6 e4 Bc6 b4,draw,draw,A05,King's Indian Attack: Symmetrical Defense,0 days 00:02:44.440000,28
moM683BK,Quaritch79,dimke1997,2353,2385,2017-10-04 05:51:02.668000+00:00,2017-10-04 05:56:33.612000+00:00,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 e6 Bd3 Nd7 Be3 Ngf6 Qd2 Be7 O-O O-O c4 Qc7 Rfe1 Rfd8 Bxg6 hxg6 Qc2 c5 Rad1 Rac8 b3 cxd4 Nxd4 a6 Qe2 Bb4 Rf1 Nc5 h4 e5 Nc2 Bc3 h5 gxh5 Nxh5 Nxh5 Qxh5 Ne6 Bc1 f6 Ne3 Bd4 Nd5 Qf7 Qg4 Nc7 Ne3 Bxe3 Bxe3 f5 Qg5 Ne6 Qh4 f4 Bb6 Rxd1 Rxd1 e4 Rd5 Rc6 Rh5 Qg6 Rh8+ Kf7 Ba5 Rd6 Rb8 Rd7 Bc3 f3 g3 e3 fxe3 Qb1+ Kh2 Qc2+ Kh3 Qg2+ Kg4 f2 Qh5+ Ke7 Bb4+ Rd6 Qe8+ Kf6 Bc3+,white,outoftime,B18,Caro-Kann Defense: Classical Variation,0 days 00:05:30.944000,48
K23Bjkd0,dimke1997,Adminbrucefan,2395,2413,2017-10-03 14:06:45.838000+00:00,2017-10-03 14:11:32.788000+00:00,d4 Nf6 Nf3 g6 c4 Bg7 g3 c6 Nc3 d5 cxd5 cxd5 Ne5 O-O Bg2 e6 O-O Nfd7 f4 Nc6 Be3 Qb6 b3 Ndxe5 fxe5 Bxe5 Na4 Bxd4 Nxb6 Bxe3+ Kh1 Bxb6 e4 d4 Bh3 e5 Bxc8 Raxc8 Rc1 Rcd8 Qd3 Nb4 Qd2 Ba5 a3 Nc6 Qd3 Bc3 Rfd1 Bb2 Rc5 Bxa3 Rd5 Nb4 Rxd8 Nxd3 Rxf8+ Kxf8 Rxd3 f5 Rf3 Bc5 exf5 e4 Rf4 d3 fxg6+ Kg7 Kg2 Kxg6 Kf1 e3 Ke1 a5 Re4 Kf5 Re8 Kg4,black,resign,E60,"King's Indian Defense: Normal Variation, King's Knight Variation",0 days 00:04:46.950000,39
NYpT50Vv,dimke1997,russiandragon,2406,2411,2017-10-02 20:03:39.134000+00:00,2017-10-02 20:07:47.697000+00:00,d4 Nf6 Nf3 d6 g3 Nbd7 c4 e5 Nc3 Be7 Bg2 O-O O-O c6 Qc2 a6 Rd1 Qc7 h3 Re8 Be3 Bf8 Rac1 exd4 Bxd4 g6 e4 Bg7 g4 Rb8 b4 c5 bxc5 Nxc5 g5 Nfxe4 Nd5 Qd8 Bxg7 Kxg7 Qb2+ Kg8 Qd4 Be6 Nf6+ Nxf6 gxf6 Nd7 Qxd6 Qxf6 Nd4 Ne5,black,resign,A46,Indian Defense: Wade-Tartakower Defense,0 days 00:04:08.563000,26
Itensv8B,kawacoed,dimke1997,2367,2396,2017-10-02 19:54:55.978000+00:00,2017-10-02 20:00:47.891000+00:00,e4 c5 Nf3 d6 c3 Nf6 Be2 g6 Qc2 Qc7 O-O Bg7 h3 O-O d3 b6 Bf4 Nbd7 Nbd2 Bb7 Rac1 Rac8 Rfe1 Rfe8 Bf1 e5 Bg3 b5 a4 a6 axb5 axb5 Qb3 Bc6 Ng5 Rf8 f4 exf4 Bxf4 h6 Ngf3 Nh5 Bh2 Qb7 d4 cxd4 Nxd4 Nc5 Qc2 Rfe8 Bxd6 Nxe4 Nxe4 Bxe4 Qf2 b4 Bh2 bxc3 bxc3 Bd5 Rxe8+ Rxe8 Nf3 Nf6 Kh1 Ne4 Qc2 Qb6 Bg1 Ng3+ Kh2 Qb8 Bd3 Ne2+ Kh1 Nxc1 Qxc1 Bxf3 gxf3 Qg3 Qf1 Re1 Qg2 Qxg2+ Kxg2 Bxc3 Bf2 Re7 Be4 Kg7 Bc5 Rc7 Bd6 Rd7 Bc5 f5 Ba8 Rd8 Bb7 Rd7 Ba8 Rc7 Bd6 Ra7 Bd5 Rd7 Be5+ Bxe5,black,outoftime,B50,Sicilian Defense: Delayed Alapin,0 days 00:05:51.913000,54
AiJHs2qD,simut2017,dimke1997,2348,2408,2017-10-02 13:20:33.269000+00:00,2017-10-02 13:25:30.701000+00:00,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5 Ng3 Bg6 Nf3 Nd7 Bd3 e6 O-O Ngf6 Re1 Be7 c4 O-O Bxg6 hxg6 Qd3 Qc7 Bd2 Rfd8 Qc2 c5 d5 Nf8 dxe6 Nxe6 Bc3 Nd4 Bxd4 cxd4 Qd3 Rac8 b3 Bb4 Re2 Bc3 Rd1 Qc5 Ne4 Nxe4 Rxe4 Qa3 Ng5 Qa5 Rg4 f6 Ne6 f5 Rxg6 Qe5 Rxg7+ Qxg7 Nxg7 Kxg7 Qxf5 Re8 Qd7+ Kf6 g4 Rcd8 Qf5+ Kg7 Rd3 Rd6 Rh3 Rg6 Qd7+,white,resign,B18,Caro-Kann Defense: Classical Variation,0 days 00:04:57.432000,36
